Temperature,Humidity,Rain,Solar,Wind_Speed,Wind_Direction,Datetime
22.37773895263672,83.01348114013672,0.0,0.0,0.0,0.0,2025-06-26 21:00:01
22.26024627685547,82.87810516357422,0.0,0.0,0.0,0.0,2025-06-26 21:05:01
22.212173461914062,82.97909545898438,0.0,0.0,0.0,0.0,2025-06-26 21:10:01
22.177459716796875,83.40238189697266,0.0,0.0,0.0,0.0,2025-06-26 21:15:01
22.201492309570312,83.39593505859375,0.0,0.0,0.0,0.0,2025-06-26 21:20:01
22.169448852539062,83.99755859375,0.0,0.0,0.0,0.0,2025-06-26 21:25:01
22.153427124023438,84.53042602539062,0.0,0.0,0.0,0.0,2025-06-26 21:30:01
22.110702514648438,85.5832748413086,0.0,0.0,0.0,0.0,2025-06-26 21:35:01
22.038604736328125,86.20853424072266,0.0,0.0,0.0,0.0,2025-06-26 21:40:01
21.955825805664062,85.1427993774414,0.0,0.0,0.0,0.0,2025-06-26 21:45:01
21.859695434570312,85.86045837402344,0.0,0.0,0.0,0.0,2025-06-26 21:50:01
21.68878936767578,86.5351333618164,0.0,0.0,0.0,0.0,2025-06-26 21:55:01
21.640724182128906,87.11097717285156,0.0,0.0,0.0,0.0,2025-06-26 22:00:01
21.49919891357422,89.05765533447266,0.0,0.0,0.0,0.0,2025-06-26 22:05:01
21.44312286376953,89.7989501953125,0.0,0.0,0.0,0.0,2025-06-26 22:10:01
21.34699249267578,90.8302993774414,0.0,0.0,0.0,0.0,2025-06-26 22:15:01
21.26154327392578,91.06021118164062,0.0,0.0,0.0,0.0,2025-06-26 22:20:01
21.128021240234375,91.22566223144531,0.0,0.0,0.0,0.0,2025-06-26 22:25:01
21.007858276367188,92.17536926269531,0.0,0.0,0.0,0.0,2025-06-26 22:30:01
20.97314453125,92.6093978881836,0.0,0.0,0.0,0.0,2025-06-26 22:35:01
20.893035888671875,92.76840209960938,0.0,0.0,0.0,0.0,2025-06-26 22:40:01
20.80224609375,93.09284210205078,0.0,0.0,0.0,0.0,2025-06-26 22:45:01
20.72747039794922,92.8736801147461,0.0,0.0,0.0,0.0,2025-06-26 22:50:01
20.666053771972656,92.94673919677734,0.0,0.0,0.0,0.0,2025-06-26 22:55:01
20.548561096191406,93.12937927246094,0.0,0.0,0.0,0.0,2025-06-26 23:00:01
20.46044158935547,93.41299438476562,0.0,0.0,0.0,0.0,2025-06-26 23:05:01
20.43907928466797,93.79975891113281,0.0,0.0,0.0,0.0,2025-06-26 23:10:01
20.388343811035156,94.16717529296875,0.0,0.0,0.0,0.0,2025-06-26 23:15:01
20.391014099121094,94.55823516845703,0.0,0.0,0.0,0.0,2025-06-26 23:20:01
20.366981506347656,94.29609680175781,0.0,0.0,0.0,0.0,2025-06-26 23:25:05
20.380332946777344,94.59261322021484,0.0,0.0,0.0,0.0,2025-06-26 23:30:05
20.34294891357422,94.50236511230469,0.0,0.0,0.0,0.0,2025-06-26 23:35:05
20.35095977783203,94.40353393554688,0.0,0.0,0.0,0.0,2025-06-26 23:40:05
20.38567352294922,94.16287994384766,0.0,0.0,0.0,0.0,2025-06-26 23:45:05
20.47913360595703,93.12722778320312,0.0,0.0,0.0,0.0,2025-06-26 23:50:05
20.540550231933594,93.95875549316406,0.0,0.0,0.0,0.0,2025-06-26 23:55:05
20.44976043701172,93.07135772705078,0.0,0.0,0.0,0.0,2025-06-27 00:00:05
20.399024963378906,93.43018341064453,0.0,0.0,0.0,0.0,2025-06-27 00:05:05
20.32158660888672,93.68372344970703,0.0,0.0,0.0,0.0,2025-06-27 00:10:05
20.19073486328125,93.34854125976562,0.0,0.0,0.0,0.0,2025-06-27 00:15:05
20.091934204101562,93.5913314819336,0.0,0.0,0.0,0.0,2025-06-27 00:20:05
19.979782104492188,94.40353393554688,0.0,0.0,0.0,0.0,2025-06-27 00:25:05
19.864959716796875,94.9364013671875,0.0,0.0,0.0,0.0,2025-06-27 00:30:05
19.835586547851562,95.29092407226562,0.0,0.0,0.0,0.0,2025-06-27 00:35:05
19.854278564453125,94.88912963867188,0.0,0.0,0.0,0.0,2025-06-27 00:40:05
19.792861938476562,95.03093719482422,0.0,0.0,0.0,0.0,2025-06-27 00:45:05
19.694053649902344,95.3940658569336,0.0,0.0,0.0,0.0,2025-06-27 00:50:05
19.595252990722656,95.59388732910156,0.0,0.0,0.0,0.0,2025-06-27 00:55:05
19.477760314941406,95.76363372802734,0.0,0.0,0.0,0.0,2025-06-27 01:00:05
19.45372772216797,95.87320709228516,0.0,0.0,0.0,0.0,2025-06-27 01:05:05
19.40833282470703,95.51223754882812,0.0,0.0,0.0,0.0,2025-06-27 01:10:05
19.37895965576172,95.86891174316406,0.0,0.0,0.0,0.0,2025-06-27 01:15:05
19.35492706298828,96.23204040527344,0.0,0.0,0.0,0.0,2025-06-27 01:20:05
19.29084014892578,96.1396484375,0.0,0.0,0.0,0.0,2025-06-27 01:25:05
19.218734741210938,96.29650115966797,0.0,0.0,0.0,0.0,2025-06-27 01:30:05
19.17333984375,96.614501953125,0.0,0.0,0.0,0.0,2025-06-27 01:35:05
19.053176879882812,96.65747833251953,0.0,0.0,0.0,0.0,2025-06-27 01:40:05
18.94903564453125,97.13233184814453,0.0,0.0,0.0,0.0,2025-06-27 01:45:05
18.9810791015625,97.70172882080078,0.0,0.0,0.0,0.0,2025-06-27 01:50:05
18.951705932617188,98.14434814453125,0.0,0.0,0.0,0.0,2025-06-27 01:55:05
18.90631103515625,98.35707092285156,0.0,0.0,0.0,0.0,2025-06-27 02:00:05
18.876937866210938,98.62134552001953,0.0,0.0,0.0,0.0,2025-06-27 02:05:06
18.820858001708984,98.72018432617188,0.0,0.0,0.0,0.0,2025-06-27 02:10:06
18.746089935302734,98.75887298583984,0.0,0.0,0.0,0.0,2025-06-27 02:15:06
18.673992156982422,98.62564849853516,0.0,0.0,0.0,0.0,2025-06-27 02:20:06
18.57518768310547,98.60630798339844,0.0,0.0,0.0,0.0,2025-06-27 02:25:06
18.51911163330078,98.90282440185547,0.0,0.0,0.0,0.0,2025-06-27 02:30:06
18.49774932861328,99.12198638916016,0.0,0.0,0.0,0.0,2025-06-27 02:35:06
18.452354431152344,99.31536102294922,0.0,0.0,0.0,0.0,2025-06-27 02:40:06
18.428321838378906,99.53668212890625,0.0,0.0,0.0,0.0,2025-06-27 02:45:06
18.361560821533203,99.60114288330078,0.0,0.0,0.0,0.0,2025-06-27 02:50:06
18.273441314697266,99.62047576904297,0.0,0.0,0.0,0.0,2025-06-27 02:55:06
18.21469497680664,99.6892318725586,0.0,0.0,0.0,0.0,2025-06-27 03:00:06
18.163959503173828,99.84393310546875,0.0,0.0,0.0,0.0,2025-06-27 03:05:06
18.155948638916016,99.94063568115234,0.0,0.0,0.0,0.0,2025-06-27 03:10:06
18.094528198242188,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:15:06
18.02777099609375,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:20:06
18.001068115234375,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:25:06
17.923629760742188,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:30:06
17.969024658203125,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:35:06
17.934310913085938,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:40:06
17.9102783203125,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:45:06
17.84084701538086,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:50:06
17.816814422607422,100.0,0.0,0.0,0.0,0.0,2025-06-27 03:55:06
17.747386932373047,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:00:06
17.79812240600586,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:05:06
17.816814422607422,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:10:06
17.859539031982422,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:15:06
17.848857879638672,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:20:06
17.779430389404297,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:25:06
17.75539779663086,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:30:06
17.661937713623047,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:35:06
17.613868713378906,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:40:06
17.57648468017578,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:45:06
17.603187561035156,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:50:06
17.605857849121094,100.0,0.0,0.0,0.0,0.0,2025-06-27 04:55:06
17.60852813720703,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:00:06
17.613868713378906,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:05:06
17.54444122314453,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:10:06
17.48035430908203,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:15:06
17.40825653076172,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:20:06
17.442970275878906,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:25:06
17.539100646972656,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:30:06
17.55512237548828,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:35:06
17.62187957763672,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:40:06
17.731365203857422,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:45:06
17.77676010131836,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:50:06
17.891586303710938,100.0,0.0,0.0,0.0,0.0,2025-06-27 05:55:06
18.142597198486328,100.0,0.0,0.0,0.0,0.0,2025-06-27 06:00:06
18.316165924072266,100.0,0.0,0.0,0.0,0.0,2025-06-27 06:05:06
18.591209411621094,100.0,0.0,0.0,0.0,0.0,2025-06-27 06:10:06
18.754100799560547,100.0,0.0,0.0,0.0,0.0,2025-06-27 06:15:06
19.274818420410156,99.4163589477539,0.0,0.0,0.0,0.0,2025-06-27 06:20:06
20.348289489746094,95.718505859375,0.0,0.0,0.0,0.0,2025-06-27 06:25:06
21.136032104492188,90.57891082763672,0.0,0.0,0.0,0.0,2025-06-27 06:30:06
21.662086486816406,85.77450561523438,0.0,0.0,0.0,0.0,2025-06-27 06:35:06
22.18280029296875,83.30569458007812,0.0,0.0,0.0,0.0,2025-06-27 06:40:06
22.404441833496094,81.78873443603516,0.0,0.0,0.0,0.0,2025-06-27 06:45:06
23.06134033203125,79.18671417236328,0.0,0.0,0.0,0.0,2025-06-27 06:50:06
23.91851806640625,75.64786529541016,0.0,0.0,0.0,0.0,2025-06-27 06:55:06
24.375144958496094,73.99984741210938,0.0,0.0,0.0,0.0,2025-06-27 07:00:06
25.296409606933594,72.38835144042969,0.0,0.0,0.0,0.0,2025-06-27 07:05:06
25.42725372314453,69.65740203857422,0.0,0.0,0.0,0.0,2025-06-27 07:10:06
25.702293395996094,70.8477554321289,0.0,0.0,0.0,0.0,2025-06-27 07:15:06
26.303123474121094,67.75582885742188,0.0,0.0,0.0,0.0,2025-06-27 07:20:06
25.822463989257812,68.05235290527344,0.0,0.0,0.0,0.0,2025-06-27 07:25:06
25.82513427734375,69.6015396118164,0.0,0.0,0.0,0.0,2025-06-27 07:30:06
25.966659545898438,67.91484069824219,0.0,0.0,0.0,0.0,2025-06-27 07:35:06
26.150909423828125,68.58951568603516,0.0,0.0,0.0,0.0,2025-06-27 07:40:06
26.25505828857422,66.65572357177734,0.0,0.0,0.0,0.0,2025-06-27 07:45:06
26.313804626464844,68.2135009765625,0.0,0.0,0.0,0.0,2025-06-27 07:50:07
26.48737335205078,65.94451141357422,0.0,0.0,0.0,0.0,2025-06-27 07:55:07
26.644920349121094,67.0682601928711,0.0,0.0,0.0,0.0,2025-06-27 08:00:07
26.70099639892578,65.1602554321289,0.0,0.0,0.0,0.0,2025-06-27 08:05:07
27.168304443359375,64.64027404785156,0.0,0.0,0.0,0.0,2025-06-27 08:10:07
27.10955810546875,66.56761932373047,0.0,0.0,0.0,0.0,2025-06-27 08:15:07
26.882583618164062,64.70903015136719,0.0,0.0,0.0,0.0,2025-06-27 08:20:07
27.31250762939453,66.49242401123047,0.0,0.0,0.0,0.0,2025-06-27 08:25:07
27.042800903320312,65.6028823852539,0.0,0.0,0.0,0.0,2025-06-27 08:30:07
26.965362548828125,66.66861724853516,0.0,0.0,0.0,0.0,2025-06-27 08:35:07
